FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,DEST,ARR_DELAY,DEP_DELAY,CANCELLED,DIVERTED,CANCELLATION_CODE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,CRS_DEP_TIME,CANCELLATION_REASON,Route,Month,Year,Day_Of_Week,Is_Weekend,Season,Delay_Category,Is_Delayed,CRS_DEP_HOUR,Time_Of_Day,Total_Cause_Delay,Dominant_Delay_Cause,Origin_Flight_Volume
2023-04-20 17:00:00,WN,ATL,SFO,36,54,0,0,D,64,33,18,4,41,1542,Security,ATL → SFO,4,2023,Thursday,False,Spring,Moderate Delay,True,15,Afternoon,160,CARRIER_DELAY,347
2023-04-20 18:00:00,NK,ATL,DEN,78,15,0,0,A,11,8,76,8,35,1574,Carrier,ATL → DEN,4,2023,Thursday,False,Spring,Major Delay,True,15,Afternoon,138,NAS_DELAY,347
2023-04-20 19:00:00,B6,JFK,ORD,0,21,0,0,A,18,52,45,7,65,184,Carrier,JFK → ORD,4,2023,Thursday,False,Spring,Early/On-time,False,1,Night,187,LATE_AIRCRAFT_DELAY,384
2023-04-20 20:00:00,UA,JFK,SFO,46,7,0,0,C,21,16,79,2,30,1138,NAS,JFK → SFO,4,2023,Thursday,False,Spring,Moderate Delay,True,11,Morning,148,NAS_DELAY,384
2023-04-20 21:00:00,UA,DEN,SEA,12,-40,0,0,A,54,40,61,0,64,2157,Carrier,DEN → SEA,4,2023,Thursday,False,Spring,Minor Delay,False,21,Evening,219,LATE_AIRCRAFT_DELAY,374
2023-04-20 22:00:00,WN,SEA,ORD,-119,4,0,0,A,61,0,59,9,2,1600,Carrier,SEA → ORD,4,2023,Thursday,False,Spring,Early/On-time,False,16,Afternoon,131,CARRIER_DELAY,352
2023-04-20 23:00:00,NK,LAX,DFW,-34,14,0,0,B,50,39,4,7,12,742,Weather,LAX → DFW,4,2023,Thursday,False,Spring,Early/On-time,False,7,Morning,112,CARRIER_DELAY,380
2023-04-21 00:00:00,NK,SFO,LAX,41,-5,0,0,B,47,4,32,3,30,2328,Weather,SFO → LAX,4,2023,Friday,False,Spring,Moderate Delay,True,23,Evening,116,CARRIER_DELAY,367
2023-04-21 01:00:00,B6,JFK,ATL,38,-50,0,0,C,16,29,54,6,28,85,NAS,JFK → ATL,4,2023,Friday,False,Spring,Moderate Delay,True,0,Night,133,NAS_DELAY,384
2023-04-21 02:00:00,B6,ORD,ORD,-43,-33,0,0,,12,10,18,3,56,137,Not Cancelled / Unknown,ORD → ORD,4,2023,Friday,False,Spring,Early/On-time,False,1,Night,99,LATE_AIRCRAFT_DELAY,401
2023-04-21 03:00:00,NK,ATL,ATL,24,10,0,0,A,27,27,16,6,32,76,Carrier,ATL → ATL,4,2023,Friday,False,Spring,Moderate Delay,True,0,Night,108,LATE_AIRCRAFT_DELAY,347
2023-04-21 04:00:00,B6,JFK,JFK,37,49,0,0,B,66,37,41,0,52,1991,Weather,JFK → JFK,4,2023,Friday,False,Spring,Moderate Delay,True,19,Evening,196,CARRIER_DELAY,384
2023-04-21 05:00:00,NK,ORD,DFW,13,79,0,0,,4,16,21,0,9,1160,Not Cancelled / Unknown,ORD → DFW,4,2023,Friday,False,Spring,Minor Delay,False,11,Morning,50,NAS_DELAY,401
2023-04-21 06:00:00,DL,ORD,LAX,47,4,0,0,,59,49,38,1,62,775,Not Cancelled / Unknown,ORD → LAX,4,2023,Friday,False,Spring,Moderate Delay,True,7,Morning,209,LATE_AIRCRAFT_DELAY,401
2023-04-21 07:00:00,NK,ORD,JFK,41,-16,0,0,B,14,22,79,4,72,1016,Weather,ORD → JFK,4,2023,Friday,False,Spring,Moderate Delay,True,10,Morning,191,NAS_DELAY,401
2023-04-21 08:00:00,UA,DEN,JFK,13,-2,0,0,C,80,17,26,9,64,96,NAS,DEN → JFK,4,2023,Friday,False,Spring,Minor Delay,False,0,Night,196,CARRIER_DELAY,374
2023-04-21 09:00:00,B6,DEN,DEN,-7,-29,0,0,A,43,36,75,5,95,994,Carrier,DEN → DEN,4,2023,Friday,False,Spring,Early/On-time,False,9,Morning,254,LATE_AIRCRAFT_DELAY,374
2023-04-21 10:00:00,NK,SFO,JFK,61,43,0,0,C,45,26,45,1,96,1554,NAS,SFO → JFK,4,2023,Friday,False,Spring,Major Delay,True,15,Afternoon,213,LATE_AIRCRAFT_DELAY,367
2023-04-21 11:00:00,NK,SFO,DFW,35,97,0,0,,28,24,27,0,1,1032,Not Cancelled / Unknown,SFO → DFW,4,2023,Friday,False,Spring,Moderate Delay,True,10,Morning,80,CARRIER_DELAY,367
2023-04-21 12:00:00,B6,ORD,ORD,-47,-15,0,0,C,67,4,51,8,1,82,NAS,ORD → ORD,4,2023,Friday,False,Spring,Early/On-time,False,0,Night,131,CARRIER_DELAY,401
2023-04-21 13:00:00,DL,SEA,DFW,24,-35,0,0,B,48,59,64,6,68,2094,Weather,SEA → DFW,4,2023,Friday,False,Spring,Moderate Delay,True,20,Evening,245,LATE_AIRCRAFT_DELAY,352
2023-04-21 14:00:00,DL,DEN,ORD,-36,52,0,0,A,42,18,38,7,73,1535,Carrier,DEN → ORD,4,2023,Friday,False,Spring,Early/On-time,False,15,Afternoon,178,LATE_AIRCRAFT_DELAY,374
2023-04-21 15:00:00,B6,LAX,JFK,-28,24,0,0,C,67,26,17,5,36,429,NAS,LAX → JFK,4,2023,Friday,False,Spring,Early/On-time,False,4,Night,151,CARRIER_DELAY,380
2023-04-21 16:00:00,AA,ORD,JFK,-14,25,0,0,C,76,12,21,8,1,1113,NAS,ORD → JFK,4,2023,Friday,False,Spring,Early/On-time,False,11,Morning,118,CARRIER_DELAY,401
2023-04-21 17:00:00,B6,LAX,SFO,17,75,0,0,C,19,53,67,7,60,512,NAS,LAX → SFO,4,2023,Friday,False,Spring,Moderate Delay,True,5,Night,206,NAS_DELAY,380
2023-04-21 18:00:00,B6,LAX,LAX,31,-42,0,0,A,17,6,10,3,39,1922,Carrier,LAX → LAX,4,2023,Friday,False,Spring,Moderate Delay,True,19,Evening,75,LATE_AIRCRAFT_DELAY,380
2023-04-21 19:00:00,DL,ORD,ORD,-3,-43,0,0,C,63,25,63,4,62,1697,NAS,ORD → ORD,4,2023,Friday,False,Spring,Early/On-time,False,16,Afternoon,217,CARRIER_DELAY,401
2023-04-21 20:00:00,DL,ATL,JFK,-1,5,0,0,C,48,13,70,1,24,1688,NAS,ATL → JFK,4,2023,Friday,False,Spring,Early/On-time,False,16,Afternoon,156,NAS_DELAY,347
2023-04-21 21:00:00,B6,SEA,DEN,-7,14,0,0,A,41,26,56,0,37,1914,Carrier,SEA → DEN,4,2023,Friday,False,Spring,Early/On-time,False,19,Evening,160,NAS_DELAY,352
2023-04-21 22:00:00,B6,ORD,SFO,62,-2,1,0,A,11,57,34,5,36,657,Carrier,ORD → SFO,4,2023,Friday,False,Spring,Major Delay,True,6,Morning,143,WEATHER_DELAY,401
2023-04-21 23:00:00,B6,SFO,ATL,-113,110,1,0,B,88,58,36,2,81,646,Weather,SFO → ATL,4,2023,Friday,False,Spring,Early/On-time,False,6,Morning,265,CARRIER_DELAY,367
2023-04-22 00:00:00,DL,ORD,SFO,1,0,0,0,C,78,7,49,3,26,797,NAS,ORD → SFO,4,2023,Saturday,True,Spring,Minor Delay,False,7,Morning,163,CARRIER_DELAY,401
2023-04-22 01:00:00,B6,DEN,LAX,84,-10,0,0,C,35,30,29,0,83,76,NAS,DEN → LAX,4,2023,Saturday,True,Spring,Major Delay,True,0,Night,177,LATE_AIRCRAFT_DELAY,374
2023-04-22 02:00:00,B6,ORD,DFW,38,16,0,0,,7,34,16,5,49,2128,Not Cancelled / Unknown,ORD → DFW,4,2023,Saturday,True,Spring,Moderate Delay,True,21,Evening,111,LATE_AIRCRAFT_DELAY,401
2023-04-22 03:00:00,WN,ATL,LAX,72,50,0,0,B,27,26,32,7,33,1804,Weather,ATL → LAX,4,2023,Saturday,True,Spring,Major Delay,True,18,Evening,125,LATE_AIRCRAFT_DELAY,347
2023-04-22 04:00:00,AA,DEN,ATL,-76,-17,0,0,,85,3,15,9,43,741,Not Cancelled / Unknown,DEN → ATL,4,2023,Saturday,True,Spring,Early/On-time,False,7,Morning,155,CARRIER_DELAY,374
2023-04-22 05:00:00,UA,SFO,SFO,-40,6,0,0,C,59,41,14,3,71,1225,NAS,SFO → SFO,4,2023,Saturday,True,Spring,Early/On-time,False,12,Afternoon,188,LATE_AIRCRAFT_DELAY,367
2023-04-22 06:00:00,AA,DFW,ORD,38,51,0,0,B,48,3,12,9,3,1470,Weather,DFW → ORD,4,2023,Saturday,True,Spring,Moderate Delay,True,14,Afternoon,75,CARRIER_DELAY,395
2023-04-22 07:00:00,WN,DFW,DFW,84,54,0,0,A,37,17,2,7,93,106,Carrier,DFW → DFW,4,2023,Saturday,True,Spring,Major Delay,True,1,Night,156,LATE_AIRCRAFT_DELAY,395
2023-04-22 08:00:00,UA,LAX,DFW,-36,20,1,0,B,79,22,23,9,51,964,Weather,LAX → DFW,4,2023,Saturday,True,Spring,Early/On-time,False,9,Morning,184,CARRIER_DELAY,380
2023-04-22 09:00:00,B6,SEA,ORD,-2,108,0,0,,57,31,22,2,54,1315,Not Cancelled / Unknown,SEA → ORD,4,2023,Saturday,True,Spring,Early/On-time,False,13,Afternoon,166,CARRIER_DELAY,352
2023-04-22 10:00:00,WN,LAX,SEA,33,91,0,0,B,4,11,58,6,99,1826,Weather,LAX → SEA,4,2023,Saturday,True,Spring,Moderate Delay,True,18,Evening,178,LATE_AIRCRAFT_DELAY,380
2023-04-22 11:00:00,B6,ATL,SEA,-50,-44,0,0,B,45,51,54,2,72,685,Weather,ATL → SEA,4,2023,Saturday,True,Spring,Early/On-time,False,6,Morning,224,LATE_AIRCRAFT_DELAY,347
2023-04-22 12:00:00,DL,JFK,LAX,38,-55,0,0,A,74,19,64,5,11,940,Carrier,JFK → LAX,4,2023,Saturday,True,Spring,Moderate Delay,True,9,Morning,173,CARRIER_DELAY,384
2023-04-22 13:00:00,NK,SFO,JFK,-105,43,0,0,,1,46,31,3,13,311,Not Cancelled / Unknown,SFO → JFK,4,2023,Saturday,True,Spring,Early/On-time,False,3,Night,94,WEATHER_DELAY,367
2023-04-22 14:00:00,WN,SEA,SEA,37,66,0,0,B,88,44,59,5,34,632,Weather,SEA → SEA,4,2023,Saturday,True,Spring,Moderate Delay,True,6,Morning,230,CARRIER_DELAY,352
2023-04-22 15:00:00,DL,SFO,LAX,-29,3,0,0,B,24,11,29,6,5,667,Weather,SFO → LAX,4,2023,Saturday,True,Spring,Early/On-time,False,6,Morning,75,NAS_DELAY,367
2023-04-22 16:00:00,WN,DFW,SEA,-5,-8,0,0,B,0,7,65,7,46,598,Weather,DFW → SEA,4,2023,Saturday,True,Spring,Early/On-time,False,5,Night,125,NAS_DELAY,395
2023-04-22 17:00:00,WN,LAX,ATL,44,-20,0,0,B,68,53,17,5,22,1449,Weather,LAX → ATL,4,2023,Saturday,True,Spring,Moderate Delay,True,14,Afternoon,165,CARRIER_DELAY,380
2023-04-22 18:00:00,DL,SFO,DEN,35,-34,0,0,B,39,21,58,3,67,414,Weather,SFO → DEN,4,2023,Saturday,True,Spring,Moderate Delay,True,4,Night,188,LATE_AIRCRAFT_DELAY,367
2023-04-22 19:00:00,UA,DFW,JFK,14,57,1,0,C,67,26,52,8,64,1542,NAS,DFW → JFK,4,2023,Saturday,True,Spring,Minor Delay,False,15,Afternoon,217,CARRIER_DELAY,395
2023-04-22 20:00:00,AA,ATL,LAX,58,-3,0,0,,68,40,63,6,58,771,Not Cancelled / Unknown,ATL → LAX,4,2023,Saturday,True,Spring,Moderate Delay,True,7,Morning,235,CARRIER_DELAY,347
2023-04-22 21:00:00,B6,ATL,DEN,-61,24,0,0,,68,51,29,8,8,383,Not Cancelled / Unknown,ATL → DEN,4,2023,Saturday,True,Spring,Early/On-time,False,3,Night,164,CARRIER_DELAY,347
2023-04-22 22:00:00,WN,JFK,DEN,24,-61,0,0,D,15,40,17,2,57,1795,Security,JFK → DEN,4,2023,Saturday,True,Spring,Moderate Delay,True,17,Afternoon,131,LATE_AIRCRAFT_DELAY,384
2023-04-22 23:00:00,B6,SFO,SFO,-20,52,0,0,A,53,16,4,4,47,486,Carrier,SFO → SFO,4,2023,Saturday,True,Spring,Early/On-time,False,4,Night,124,CARRIER_DELAY,367
2023-04-23 00:00:00,NK,JFK,SEA,56,35,0,0,D,62,58,68,0,62,1779,Security,JFK → SEA,4,2023,Sunday,True,Spring,Moderate Delay,True,17,Afternoon,250,NAS_DELAY,384
2023-04-23 01:00:00,DL,DEN,SFO,45,-41,0,0,A,17,56,7,7,8,2311,Carrier,DEN → SFO,4,2023,Sunday,True,Spring,Moderate Delay,True,23,Evening,95,WEATHER_DELAY,374
2023-04-23 02:00:00,B6,SEA,ORD,47,22,1,0,A,16,31,8,0,43,29,Carrier,SEA → ORD,4,2023,Sunday,True,Spring,Moderate Delay,True,0,Night,98,LATE_AIRCRAFT_DELAY,352
2023-04-23 03:00:00,DL,SFO,ATL,89,12,0,0,,81,32,31,0,45,129,Not Cancelled / Unknown,SFO → ATL,4,2023,Sunday,True,Spring,Major Delay,True,1,Night,189,CARRIER_DELAY,367
2023-04-23 04:00:00,B6,ATL,ATL,65,-6,0,0,,3,30,13,6,14,1093,Not Cancelled / Unknown,ATL → ATL,4,2023,Sunday,True,Spring,Major Delay,True,10,Morning,66,WEATHER_DELAY,347
2023-04-23 05:00:00,AA,LAX,ATL,7,-104,1,0,C,8,54,12,7,87,118,NAS,LAX → ATL,4,2023,Sunday,True,Spring,Minor Delay,False,1,Night,168,LATE_AIRCRAFT_DELAY,380
2023-04-23 06:00:00,AA,DFW,JFK,14,-14,0,0,,30,5,17,2,52,207,Not Cancelled / Unknown,DFW → JFK,4,2023,Sunday,True,Spring,Minor Delay,False,2,Night,106,LATE_AIRCRAFT_DELAY,395
2023-04-23 07:00:00,AA,ORD,DFW,42,24,0,0,,4,38,67,1,47,90,Not Cancelled / Unknown,ORD → DFW,4,2023,Sunday,True,Spring,Moderate Delay,True,0,Night,157,NAS_DELAY,401
2023-04-23 08:00:00,AA,JFK,JFK,21,-9,0,0,C,15,8,21,6,71,119,NAS,JFK → JFK,4,2023,Sunday,True,Spring,Moderate Delay,True,1,Night,121,LATE_AIRCRAFT_DELAY,384
2023-04-23 09:00:00,AA,ORD,LAX,46,3,0,0,C,41,41,19,9,91,981,NAS,ORD → LAX,4,2023,Sunday,True,Spring,Moderate Delay,True,9,Morning,201,LATE_AIRCRAFT_DELAY,401
2023-04-23 10:00:00,AA,SFO,DEN,-85,71,0,0,D,40,31,14,4,41,206,Security,SFO → DEN,4,2023,Sunday,True,Spring,Early/On-time,False,2,Night,130,LATE_AIRCRAFT_DELAY,367
2023-04-23 11:00:00,DL,LAX,DEN,99,8,0,0,A,79,35,6,0,16,405,Carrier,LAX → DEN,4,2023,Sunday,True,Spring,Major Delay,True,4,Night,136,CARRIER_DELAY,380
2023-04-23 12:00:00,WN,JFK,SFO,17,-71,0,1,A,83,15,76,1,34,2171,Carrier,JFK → SFO,4,2023,Sunday,True,Spring,Moderate Delay,True,21,Evening,209,CARRIER_DELAY,384
2023-04-23 13:00:00,B6,ORD,DFW,-58,4,0,0,D,29,11,29,2,30,111,Security,ORD → DFW,4,2023,Sunday,True,Spring,Early/On-time,False,1,Night,101,LATE_AIRCRAFT_DELAY,401
2023-04-23 14:00:00,AA,SEA,LAX,-26,15,0,0,B,25,40,4,5,3,613,Weather,SEA → LAX,4,2023,Sunday,True,Spring,Early/On-time,False,6,Morning,77,WEATHER_DELAY,352
2023-04-23 15:00:00,DL,LAX,DFW,-80,-21,0,0,A,48,2,0,0,47,944,Carrier,LAX → DFW,4,2023,Sunday,True,Spring,Early/On-time,False,9,Morning,97,CARRIER_DELAY,380
2023-04-23 16:00:00,DL,DFW,DEN,-34,41,0,0,B,30,57,59,7,13,1409,Weather,DFW → DEN,4,2023,Sunday,True,Spring,Early/On-time,False,14,Afternoon,166,NAS_DELAY,395
2023-04-23 17:00:00,DL,SEA,SEA,8,-46,0,0,B,49,26,30,1,24,705,Weather,SEA → SEA,4,2023,Sunday,True,Spring,Minor Delay,False,7,Morning,130,CARRIER_DELAY,352
2023-04-23 18:00:00,WN,LAX,JFK,83,6,0,0,,14,26,19,4,45,1776,Not Cancelled / Unknown,LAX → JFK,4,2023,Sunday,True,Spring,Major Delay,True,17,Afternoon,108,LATE_AIRCRAFT_DELAY,380
2023-04-23 19:00:00,B6,DEN,ATL,33,-46,0,0,C,51,8,63,7,47,2194,NAS,DEN → ATL,4,2023,Sunday,True,Spring,Moderate Delay,True,21,Evening,176,NAS_DELAY,374
2023-04-23 20:00:00,WN,JFK,DEN,25,0,0,0,C,37,16,63,4,39,2179,NAS,JFK → DEN,4,2023,Sunday,True,Spring,Moderate Delay,True,21,Evening,159,NAS_DELAY,384
2023-04-23 21:00:00,UA,ATL,ORD,-36,40,0,0,,37,45,28,7,49,103,Not Cancelled / Unknown,ATL → ORD,4,2023,Sunday,True,Spring,Early/On-time,False,1,Night,166,LATE_AIRCRAFT_DELAY,347
2023-04-23 22:00:00,DL,DFW,ATL,-22,5,0,0,,59,4,9,5,6,761,Not Cancelled / Unknown,DFW → ATL,4,2023,Sunday,True,Spring,Early/On-time,False,7,Morning,83,CARRIER_DELAY,395
2023-04-23 23:00:00,UA,SFO,DEN,-18,3,1,0,C,19,25,28,6,94,943,NAS,SFO → DEN,4,2023,Sunday,True,Spring,Early/On-time,False,9,Morning,172,LATE_AIRCRAFT_DELAY,367
2023-04-24 00:00:00,NK,SEA,JFK,-16,13,0,0,,86,20,30,7,59,847,Not Cancelled / Unknown,SEA → JFK,4,2023,Monday,False,Spring,Early/On-time,False,8,Morning,202,CARRIER_DELAY,352
2023-04-24 01:00:00,AA,SEA,DFW,0,15,0,0,B,43,0,74,2,34,168,Weather,SEA → DFW,4,2023,Monday,False,Spring,Early/On-time,False,1,Night,153,NAS_DELAY,352
2023-04-24 02:00:00,AA,ORD,SEA,2,39,1,0,A,88,0,29,4,62,984,Carrier,ORD → SEA,4,2023,Monday,False,Spring,Minor Delay,False,9,Morning,183,CARRIER_DELAY,401
2023-04-24 03:00:00,WN,JFK,SEA,0,39,0,0,A,62,34,24,9,19,1107,Carrier,JFK → SEA,4,2023,Monday,False,Spring,Early/On-time,False,11,Morning,148,CARRIER_DELAY,384
2023-04-24 04:00:00,B6,SFO,ATL,-15,68,0,0,C,49,8,79,6,15,106,NAS,SFO → ATL,4,2023,Monday,False,Spring,Early/On-time,False,1,Night,157,NAS_DELAY,367
2023-04-24 05:00:00,UA,ATL,JFK,21,18,0,0,C,21,22,57,8,21,884,NAS,ATL → JFK,4,2023,Monday,False,Spring,Moderate Delay,True,8,Morning,129,NAS_DELAY,347
2023-04-24 06:00:00,B6,LAX,SEA,0,-54,0,0,C,71,37,56,5,35,2078,NAS,LAX → SEA,4,2023,Monday,False,Spring,Early/On-time,False,20,Evening,204,CARRIER_DELAY,380
2023-04-24 07:00:00,WN,ATL,SEA,-56,46,0,0,C,53,40,62,9,18,246,NAS,ATL → SEA,4,2023,Monday,False,Spring,Early/On-time,False,2,Night,182,NAS_DELAY,347
2023-04-24 08:00:00,AA,JFK,LAX,16,65,0,0,A,8,3,36,0,1,1553,Carrier,JFK → LAX,4,2023,Monday,False,Spring,Moderate Delay,True,15,Afternoon,48,NAS_DELAY,384
2023-04-24 09:00:00,B6,JFK,ORD,9,110,0,0,A,14,51,57,7,67,2002,Carrier,JFK → ORD,4,2023,Monday,False,Spring,Minor Delay,False,20,Evening,196,LATE_AIRCRAFT_DELAY,384
2023-04-24 10:00:00,B6,DEN,ATL,-56,70,0,0,C,47,18,27,5,97,2071,NAS,DEN → ATL,4,2023,Monday,False,Spring,Early/On-time,False,20,Evening,194,LATE_AIRCRAFT_DELAY,374
2023-04-24 11:00:00,AA,DEN,DFW,-11,-7,0,0,A,19,36,26,0,6,497,Carrier,DEN → DFW,4,2023,Monday,False,Spring,Early/On-time,False,4,Night,87,WEATHER_DELAY,374
2023-04-24 12:00:00,UA,ATL,SEA,41,19,0,0,C,34,4,69,3,46,853,NAS,ATL → SEA,4,2023,Monday,False,Spring,Moderate Delay,True,8,Morning,156,NAS_DELAY,347
2023-04-24 13:00:00,AA,LAX,LAX,-36,1,0,0,C,66,27,36,5,48,303,NAS,LAX → LAX,4,2023,Monday,False,Spring,Early/On-time,False,3,Night,182,CARRIER_DELAY,380
2023-04-24 14:00:00,B6,ATL,JFK,-40,-4,0,0,C,59,45,5,9,77,1421,NAS,ATL → JFK,4,2023,Monday,False,Spring,Early/On-time,False,14,Afternoon,195,LATE_AIRCRAFT_DELAY,347
2023-04-24 15:00:00,UA,JFK,SEA,0,7,0,0,B,33,41,76,0,42,315,Weather,JFK → SEA,4,2023,Monday,False,Spring,Early/On-time,False,3,Night,192,NAS_DELAY,384
2023-04-24 16:00:00,UA,JFK,SFO,43,63,0,0,C,72,54,61,9,31,1884,NAS,JFK → SFO,4,2023,Monday,False,Spring,Moderate Delay,True,18,Evening,227,CARRIER_DELAY,384
2023-04-24 17:00:00,AA,ORD,ORD,96,-51,0,0,,53,47,32,4,16,277,Not Cancelled / Unknown,ORD → ORD,4,2023,Monday,False,Spring,Major Delay,True,2,Night,152,CARRIER_DELAY,401
2023-04-24 18:00:00,B6,DEN,DFW,44,-28,0,0,,89,22,77,2,13,541,Not Cancelled / Unknown,DEN → DFW,4,2023,Monday,False,Spring,Moderate Delay,True,5,Night,203,CARRIER_DELAY,374
2023-04-24 19:00:00,WN,SFO,JFK,63,60,0,0,,11,37,39,6,80,788,Not Cancelled / Unknown,SFO → JFK,4,2023,Monday,False,Spring,Major Delay,True,7,Morning,173,LATE_AIRCRAFT_DELAY,367
2023-04-24 20:00:00,B6,SFO,JFK,30,70,0,0,C,87,51,40,7,31,355,NAS,SFO → JFK,4,2023,Monday,False,Spring,Moderate Delay,True,3,Night,216,CARRIER_DELAY,367
2023-04-24 21:00:00,DL,SFO,ATL,-15,-14,0,0,A,18,22,41,2,59,1547,Carrier,SFO → ATL,4,2023,Monday,False,Spring,Early/On-time,False,15,Afternoon,142,LATE_AIRCRAFT_DELAY,367
2023-04-24 22:00:00,NK,ORD,SEA,44,78,0,0,C,79,45,8,9,59,1226,NAS,ORD → SEA,4,2023,Monday,False,Spring,Moderate Delay,True,12,Afternoon,200,CARRIER_DELAY,401
2023-04-24 23:00:00,WN,DFW,ATL,11,51,0,0,,25,17,17,2,51,249,Not Cancelled / Unknown,DFW → ATL,4,2023,Monday,False,Spring,Minor Delay,False,2,Night,112,LATE_AIRCRAFT_DELAY,395
2023-04-25 00:00:00,UA,SFO,DFW,31,1,0,0,A,22,28,14,2,65,102,Carrier,SFO → DFW,4,2023,Tuesday,False,Spring,Moderate Delay,True,1,Night,131,LATE_AIRCRAFT_DELAY,367
2023-04-25 01:00:00,WN,JFK,SFO,-27,-85,0,0,B,32,27,3,5,3,1491,Weather,JFK → SFO,4,2023,Tuesday,False,Spring,Early/On-time,False,14,Afternoon,70,CARRIER_DELAY,384
2023-04-25 02:00:00,UA,ORD,SEA,35,-54,0,0,A,56,8,33,5,93,2082,Carrier,ORD → SEA,4,2023,Tuesday,False,Spring,Moderate Delay,True,20,Evening,195,LATE_AIRCRAFT_DELAY,401
2023-04-25 03:00:00,UA,ATL,DEN,9,-14,0,0,C,29,38,61,2,93,531,NAS,ATL → DEN,4,2023,Tuesday,False,Spring,Minor Delay,False,5,Night,223,LATE_AIRCRAFT_DELAY,347
2023-04-25 04:00:00,WN,DEN,SEA,25,42,0,0,B,22,49,37,5,62,558,Weather,DEN → SEA,4,2023,Tuesday,False,Spring,Moderate Delay,True,5,Night,175,LATE_AIRCRAFT_DELAY,374
2023-04-25 05:00:00,UA,DEN,SFO,11,42,0,0,A,73,9,70,8,32,1619,Carrier,DEN → SFO,4,2023,Tuesday,False,Spring,Minor Delay,False,16,Afternoon,192,CARRIER_DELAY,374
2023-04-25 06:00:00,UA,LAX,DEN,2,-6,0,0,,35,1,22,7,0,1291,Not Cancelled / Unknown,LAX → DEN,4,2023,Tuesday,False,Spring,Minor Delay,False,12,Afternoon,65,CARRIER_DELAY,380
2023-04-25 07:00:00,DL,ATL,JFK,36,2,0,0,C,85,12,19,6,96,784,NAS,ATL → JFK,4,2023,Tuesday,False,Spring,Moderate Delay,True,7,Morning,218,LATE_AIRCRAFT_DELAY,347
2023-04-25 08:00:00,B6,LAX,ATL,-3,10,0,0,B,42,37,55,6,99,17,Weather,LAX → ATL,4,2023,Tuesday,False,Spring,Early/On-time,False,0,Night,239,LATE_AIRCRAFT_DELAY,380
2023-04-25 09:00:00,B6,ORD,ORD,-56,3,0,0,B,65,26,52,7,63,1127,Weather,ORD → ORD,4,2023,Tuesday,False,Spring,Early/On-time,False,11,Morning,213,CARRIER_DELAY,401
2023-04-25 10:00:00,NK,SEA,SEA,-69,18,0,0,B,52,54,1,6,94,151,Weather,SEA → SEA,4,2023,Tuesday,False,Spring,Early/On-time,False,1,Night,207,LATE_AIRCRAFT_DELAY,352
2023-04-25 11:00:00,NK,SFO,ORD,23,10,0,0,B,86,40,20,2,36,1700,Weather,SFO → ORD,4,2023,Tuesday,False,Spring,Moderate Delay,True,17,Afternoon,184,CARRIER_DELAY,367
2023-04-25 12:00:00,DL,DFW,SEA,-5,-54,0,0,B,59,19,75,7,77,872,Weather,DFW → SEA,4,2023,Tuesday,False,Spring,Early/On-time,False,8,Morning,237,LATE_AIRCRAFT_DELAY,395
2023-04-25 13:00:00,NK,ATL,JFK,-62,3,0,0,C,36,39,41,7,69,1437,NAS,ATL → JFK,4,2023,Tuesday,False,Spring,Early/On-time,False,14,Afternoon,192,LATE_AIRCRAFT_DELAY,347
2023-04-25 14:00:00,WN,ATL,ATL,19,11,0,0,D,60,9,56,0,6,1107,Security,ATL → ATL,4,2023,Tuesday,False,Spring,Moderate Delay,True,11,Morning,131,CARRIER_DELAY,347
2023-04-25 15:00:00,AA,ATL,DFW,10,51,0,0,C,52,15,48,9,23,1331,NAS,ATL → DFW,4,2023,Tuesday,False,Spring,Minor Delay,False,13,Afternoon,147,CARRIER_DELAY,347
2023-04-25 16:00:00,AA,LAX,DFW,-7,-21,0,0,B,11,14,9,4,67,1174,Weather,LAX → DFW,4,2023,Tuesday,False,Spring,Early/On-time,False,11,Morning,105,LATE_AIRCRAFT_DELAY,380
2023-04-25 17:00:00,AA,ORD,DFW,26,20,0,0,C,34,12,71,4,54,548,NAS,ORD → DFW,4,2023,Tuesday,False,Spring,Moderate Delay,True,5,Night,175,NAS_DELAY,401
2023-04-25 18:00:00,DL,ATL,SEA,74,34,0,0,,66,49,60,0,88,1687,Not Cancelled / Unknown,ATL → SEA,4,2023,Tuesday,False,Spring,Major Delay,True,16,Afternoon,263,LATE_AIRCRAFT_DELAY,347
2023-04-25 19:00:00,DL,SEA,SEA,72,6,0,0,A,37,37,20,5,2,1891,Carrier,SEA → SEA,4,2023,Tuesday,False,Spring,Major Delay,True,18,Evening,101,CARRIER_DELAY,352
2023-04-25 20:00:00,UA,ATL,ORD,21,-58,0,0,A,23,19,59,5,91,375,Carrier,ATL → ORD,4,2023,Tuesday,False,Spring,Moderate Delay,True,3,Night,197,LATE_AIRCRAFT_DELAY,347
2023-04-25 21:00:00,AA,DEN,ATL,11,52,0,0,C,80,23,12,3,22,207,NAS,DEN → ATL,4,2023,Tuesday,False,Spring,Minor Delay,False,2,Night,140,CARRIER_DELAY,374
